SUB,WORD_ORDER,ITEM,ORDER_TOP,SIZE_A_TOP,SIZE_B_TOP,ORDER_CENTER,SIZE_A_CENTER,SIZE_B_CENTER,ORDER_BOTTOM,SIZE_A_BOTTOM,SIZE_B_BOTTOM,CHOICE
1513011474,1,4,1,60,120,2,120,60,2,60,120,TOP
1513011474,1,19,1,120,120,1,60,120,2,120,60,TOP
1513011474,2,15,1,60,120,1,120,120,2,120,120,BOTTOM
1513011474,2,8,2,120,120,1,60,120,1,120,60,TOP
1513011474,0,1,1,120,60,1,60,120,2,120,120,TOP
1513011474,2,23,1,120,60,2,60,120,2,120,60,CENTER
1513011474,2,28,1,60,120,2,120,60,1,120,120,CENTER
1513011474,1,12,2,120,120,1,60,120,2,60,120,CENTER
1513011474,2,35,1,120,60,2,120,60,1,60,120,CENTER
1513011474,2,5,1,60,120,2,120,120,2,120,60,CENTER
1513011474,1,22,2,60,120,1,120,60,2,120,60,CENTER
1513011474,1,2,2,120,60,1,120,120,1,120,60,CENTER
1513011474,0,26,1,120,120,1,60,120,1,120,60,TOP
1513011474,1,9,1,120,120,2,120,60,1,60,120,TOP
1513011474,0,6,1,120,60,2,60,120,2,120,60,TOP
1513011474,0,21,2,120,120,1,120,120,2,60,120,CENTER
1513011474,2,13,2,120,120,1,120,120,2,120,60,TOP
1513011747,2,2,1,120,120,1,60,120,2,60,120,TOP
1513011747,2,15,1,120,60,2,120,60,2,120,120,BOTTOM
1513011747,1,11,1,120,120,1,60,120,2,60,120,TOP
1513011747,0,18,2,120,60,1,120,60,1,60,120,CENTER
1513011747,1,6,1,120,60,2,120,60,2,60,120,TOP
1513011747,0,13,1,60,120,1,120,60,1,120,120,BOTTOM
1513011747,0,3,1,60,120,2,120,60,2,60,120,BOTTOM
1513011747,1,9,1,120,60,2,120,120,2,60,120,CENTER
1513011747,1,1,2,120,60,2,60,120,2,120,120,BOTTOM
1513011747,1,31,1,120,120,1,60,120,1,120,60,TOP
1513011747,2,12,2,60,120,2,120,120,1,120,60,CENTER
1513011747,0,23,1,120,60,2,60,120,1,60,120,CENTER
1513011747,1,34,1,120,120,2,60,120,2,120,120,TOP
1513011747,2,20,1,60,120,1,120,120,2,60,120,CENTER
1513011747,1,19,1,120,120,2,120,120,2,120,60,CENTER
1513011747,2,10,1,60,120,2,60,120,1,120,120,BOTTOM
1513011747,2,22,1,120,120,2,60,120,2,120,120,TOP
1513011747,1,4,2,120,60,1,120,120,2,120,120,CENTER
1513011747,2,35,1,120,60,2,60,120,2,120,120,BOTTOM
1513011747,1,21,2,120,60,2,120,120,2,60,120,CENTER
1513011747,0,8,2,120,60,2,60,120,1,60,120,CENTER
1513011747,2,7,2,120,120,1,60,120,1,120,60,TOP
1513011747,2,17,1,120,120,2,120,120,2,60,120,TOP
1513011747,1,24,2,120,120,1,60,120,1,120,60,TOP
1513011747,0,33,1,60,120,1,120,120,2,60,120,CENTER
1513011747,1,16,2,120,120,2,60,120,2,120,60,TOP
1513011747,2,32,1,120,120,2,120,120,2,120,60,TOP
1513011747,1,14,1,60,120,1,120,120,1,120,60,CENTER
1513011747,1,36,2,120,120,2,60,120,1,120,120,TOP
1513011747,0,28,1,120,120,2,60,120,1,60,120,TOP
1513011747,1,29,1,120,60,1,120,120,1,60,120,CENTER
1513011747,2,5,1,120,60,2,120,120,2,60,120,CENTER
1513011747,2,30,2,120,120,1,120,120,2,60,120,TOP
1513011747,2,25,1,120,60,2,120,60,2,120,120,CENTER
1513011747,1,26,1,60,120,2,60,120,1,120,60,CENTER
1513011747,2,27,2,60,120,2,120,120,1,120,60,CENTER
1513012166,1,5,1,120,120,2,120,120,1,60,120,TOP
1513012166,2,21,2,120,60,1,120,60,2,120,120,BOTTOM
1513012166,2,31,1,60,120,1,120,120,1,120,60,CENTER
1513012166,2,6,2,120,120,1,60,120,1,120,60,TOP
1513012166,0,19,2,60,120,1,60,120,1,120,120,BOTTOM
1513012166,0,14,1,60,120,2,60,120,1,120,60,BOTTOM
1513012166,0,34,1,60,120,2,120,60,2,120,120,TOP
1513012166,2,1,2,60,120,1,60,120,2,120,120,BOTTOM
1513012166,1,12,2,120,120,2,60,120,2,120,60,TOP
1513012166,2,11,2,60,120,2,120,120,1,120,120,TOP
1513012166,2,8,1,120,60,1,120,120,2,120,60,TOP
1513012166,1,15,2,120,60,2,60,120,1,120,120,BOTTOM
1513012166,1,10,1,120,60,1,60,120,2,120,120,TOP
1513012166,2,18,2,60,120,1,60,120,2,120,120,BOTTOM
1513012166,1,27,2,120,120,1,120,120,1,120,60,CENTER
1513012166,1,7,1,120,120,2,120,120,2,120,60,TOP
1513012166,2,28,2,120,60,2,60,120,1,120,120,BOTTOM
1513012166,1,17,2,120,60,1,60,120,2,120,120,BOTTOM
1513012166,0,9,1,60,120,1,120,120,1,120,60,BOTTOM
1513012166,1,25,1,60,120,2,120,60,2,120,120,BOTTOM
1513012166,2,16,2,60,120,2,120,60,2,120,120,CENTER
1513012166,2,3,1,60,120,1,120,120,1,120,60,CENTER
1513012166,2,33,1,120,120,2,60,120,2,120,120,TOP
1513012166,0,4,2,120,60,1,120,120,2,60,120,CENTER
1513012166,1,22,2,120,60,1,120,60,1,120,120,BOTTOM
1513012166,2,23,2,60,120,1,60,120,2,120,60,CENTER
1513012166,2,36,2,60,120,1,120,120,2,120,120,CENTER
1513012166,2,13,2,60,120,2,120,60,2,120,120,BOTTOM
1513012166,1,35,2,120,120,2,60,120,2,120,60,TOP
1513012166,1,32,2,120,120,1,60,120,2,60,120,BOTTOM
1513012166,1,30,1,120,60,1,60,120,2,120,120,BOTTOM
1513012166,1,20,2,60,120,1,120,60,1,60,120,BOTTOM
1513012166,0,29,1,120,120,1,120,60,2,120,60,CENTER
1513012166,1,2,1,60,120,2,120,60,2,120,120,BOTTOM
1513012166,0,24,2,120,120,1,60,120,2,60,120,TOP
1513012166,2,26,1,60,120,1,120,60,2,60,120,TOP
1513014470,2,25,2,120,120,1,60,120,1,120,120,TOP
1513014470,0,6,2,60,120,1,120,120,2,120,60,CENTER
1513014470,2,8,1,60,120,2,60,120,2,120,120,BOTTOM
1513014470,2,30,1,60,120,1,120,120,2,60,120,BOTTOM
1513014470,1,29,1,60,120,2,120,60,1,120,60,TOP
1513014470,1,24,1,120,60,1,60,120,1,120,120,CENTER
1513014470,2,23,2,120,120,2,120,60,1,60,120,CENTER
1513014470,2,28,1,60,120,2,60,120,1,120,60,CENTER
1513014470,1,17,1,60,120,2,120,120,2,60,120,TOP
1513014470,1,9,1,120,120,2,60,120,1,120,60,TOP
1513014470,1,22,1,60,120,2,120,60,1,120,120,BOTTOM
1513014470,2,5,1,120,60,2,120,60,1,120,120,CENTER
1513014470,0,26,2,120,60,2,60,120,1,120,60,CENTER
1513014470,2,15,2,120,60,2,120,120,1,60,120,CENTER
1513014470,0,11,1,60,120,2,120,120,1,120,120,CENTER
1513014470,0,31,1,60,120,2,60,120,2,120,60,CENTER
1513014470,0,16,1,60,120,2,60,120,1,120,60,BOTTOM
1513014470,2,3,2,60,120,2,120,60,1,120,60,TOP
1513014470,0,36,1,120,120,2,60,120,1,120,60,CENTER
1513014470,2,10,2,120,60,1,60,120,1,120,60,TOP
1513014470,1,32,1,120,120,2,60,120,2,120,60,TOP
1513014470,1,27,1,120,60,2,60,120,1,120,120,BOTTOM
1513014470,1,12,2,60,120,2,120,120,1,60,120,CENTER
1513014470,1,7,1,60,120,2,120,60,2,120,120,BOTTOM
1513014470,2,18,1,120,120,2,120,60,1,120,60,CENTER
1513014470,1,14,1,120,60,1,120,120,2,60,120,CENTER
1513014470,2,13,1,120,120,2,120,60,1,120,60,CENTER
1513014470,2,33,2,120,60,1,120,60,1,60,120,BOTTOM
1513014470,1,19,2,60,120,1,60,120,2,120,60,CENTER
1513014470,1,34,2,60,120,2,120,60,1,120,120,BOTTOM
1513014470,2,35,1,60,120,2,120,60,2,120,120,BOTTOM
1513014470,1,4,2,60,120,1,120,120,2,120,120,CENTER
1513014470,0,1,1,60,120,2,120,60,2,120,120,BOTTOM
1513014470,1,2,1,60,120,1,120,60,2,60,120,CENTER
1513014470,2,20,1,120,60,1,60,120,1,120,120,BOTTOM
1513014470,0,21,1,60,120,1,120,120,2,120,120,CENTER
1513016873,2,17,2,120,60,2,120,120,1,120,120,CENTER
1513016873,1,21,2,60,120,1,120,120,2,120,120,CENTER
1513016873,2,14,2,120,120,2,120,60,1,120,120,CENTER
1513016873,2,34,2,120,60,2,120,120,2,60,120,TOP
1513016873,1,11,1,60,120,2,60,120,2,120,60,TOP
1513016873,1,6,2,60,120,1,60,120,1,120,60,BOTTOM
1513016873,0,35,2,60,120,1,60,120,2,120,60,BOTTOM
1513016873,2,29,2,120,60,2,60,120,1,60,120,CENTER
1513016873,2,22,1,60,120,1,120,60,2,60,120,BOTTOM
1513016873,2,12,2,60,120,2,120,60,1,120,120,TOP
1513016873,1,28,2,60,120,1,60,120,1,120,60,CENTER
1513016873,1,33,2,60,120,1,60,120,1,120,120,BOTTOM
1513016873,2,27,2,120,120,2,120,60,1,120,120,TOP
1513016873,0,5,1,120,60,1,120,120,2,120,60,CENTER
1513016873,2,32,2,120,120,1,120,60,1,120,120,TOP
1513016873,2,2,2,60,120,1,120,60,1,60,120,TOP
1513016873,2,24,2,120,120,2,60,120,2,120,60,CENTER
1513016873,1,31,2,120,120,1,120,60,1,120,120,BOTTOM
1513016873,0,10,1,120,60,2,120,60,2,120,120,TOP
1513016873,0,25,1,120,120,2,60,120,2,120,60,TOP
1513016873,2,7,2,120,120,1,120,120,2,60,120,TOP
1513016873,0,20,1,120,60,2,120,60,2,120,120,BOTTOM
1513016873,1,26,1,120,120,2,120,60,1,60,120,BOTTOM
1513016873,1,16,1,120,120,2,60,120,1,60,120,TOP
1513016873,1,1,1,60,120,2,120,60,2,120,120,BOTTOM
1513016873,0,15,2,120,60,2,120,120,1,120,60,CENTER
1513016873,2,19,1,120,60,2,60,120,1,60,120,CENTER
1513016873,1,13,1,120,60,2,120,120,2,120,60,TOP
1513016873,1,18,1,120,60,2,120,120,2,120,60,TOP
1513016873,1,8,1,120,60,2,120,120,2,120,60,TOP
1513016873,0,30,2,60,120,2,120,60,1,60,120,TOP
1513016873,1,3,2,120,60,2,120,120,1,120,120,BOTTOM
1513016873,1,36,1,60,120,2,120,60,1,120,60,TOP
1513016873,1,23,2,60,120,1,60,120,1,120,120,CENTER
1513016873,2,4,2,60,120,2,120,120,1,60,120,CENTER
1513016873,2,9,1,120,120,2,60,120,2,120,60,BOTTOM
1513017037,0,9,2,120,120,1,120,60,1,60,120,TOP
1513017037,1,32,2,60,120,1,60,120,2,120,120,CENTER
1513017037,0,14,2,60,120,1,120,120,1,60,120,TOP
1513017037,1,2,1,60,120,1,120,120,2,120,120,CENTER
1513017037,0,24,1,60,120,2,60,120,1,120,60,BOTTOM
1513017037,1,30,2,120,60,2,120,120,2,60,120,TOP
1513017037,2,28,2,120,120,2,60,120,2,120,60,TOP
1513017037,1,20,2,120,120,2,60,120,2,120,60,BOTTOM
1513017037,1,12,2,120,120,2,120,60,2,60,120,CENTER
1513017037,2,16,1,60,120,2,120,60,1,120,120,CENTER
1513017037,1,7,2,120,120,1,120,60,2,60,120,CENTER
1513017037,2,21,2,120,120,2,60,120,1,60,120,TOP
1513017037,0,34,1,120,120,1,120,60,2,60,120,CENTER
1513017037,1,15,2,120,120,1,60,120,2,60,120,TOP
1513017037,2,8,2,120,120,1,120,60,1,120,120,TOP
1513017037,0,4,1,120,120,2,60,120,2,120,120,TOP
1513017037,2,23,1,120,120,1,60,120,2,120,60,CENTER
1513017037,1,27,1,120,120,2,120,120,1,120,60,TOP
1513017037,2,3,1,120,60,1,120,120,2,60,120,BOTTOM
1513017037,1,22,1,120,120,2,60,120,1,60,120,TOP
1513017037,2,13,1,120,120,2,120,120,2,120,60,CENTER
1513017037,2,33,2,120,60,1,60,120,1,120,60,CENTER
1513017037,2,18,2,120,120,1,120,60,2,120,60,TOP
1513017037,2,26,2,60,120,1,60,120,1,120,60,TOP
1513017037,1,5,1,60,120,2,120,120,2,120,60,BOTTOM
1513017037,0,19,1,120,120,1,60,120,2,60,120,BOTTOM
1513017037,2,36,1,60,120,1,120,60,2,60,120,BOTTOM
1513017037,1,17,1,120,60,2,120,60,2,60,120,TOP
1513017037,1,35,2,120,60,2,60,120,1,120,120,BOTTOM
1513017037,1,25,2,60,120,1,120,60,2,120,60,CENTER
1513017037,0,29,1,60,120,2,120,120,2,60,120,CENTER
1513017037,2,11,1,120,120,1,60,120,2,60,120,TOP
1513017037,2,1,2,60,120,1,120,120,1,120,60,TOP
1513017037,1,10,2,60,120,2,120,60,1,120,60,BOTTOM
1513017037,2,6,1,120,120,1,60,120,1,120,60,CENTER
1513017037,2,31,1,120,120,1,120,60,2,60,120,BOTTOM
1513017208,1,11,2,120,60,2,60,120,1,120,120,BOTTOM
1513017208,2,12,2,120,120,1,120,60,2,60,120,TOP
1513017208,1,31,1,60,120,2,60,120,1,120,60,BOTTOM
1513017208,1,16,1,120,60,1,60,120,2,60,120,TOP
1513017208,1,9,2,120,60,1,120,60,1,120,120,BOTTOM
1513017208,2,15,2,60,120,1,120,60,1,60,120,TOP
1513017208,1,4,2,60,120,1,60,120,1,120,120,BOTTOM
1513017208,1,14,2,120,120,1,60,120,2,120,60,CENTER
1513017208,0,18,1,120,120,2,60,120,2,120,120,BOTTOM
1513017208,2,5,1,120,120,2,120,120,1,120,60,CENTER
1513017208,2,10,2,120,60,1,120,120,1,60,120,TOP
1513017208,2,27,2,120,120,2,120,60,2,60,120,TOP
1513017208,0,28,1,60,120,2,60,120,2,120,60,CENTER
1513017208,1,24,2,60,120,1,60,120,1,120,60,CENTER
1513017208,2,30,2,60,120,1,120,60,2,120,120,BOTTOM
1513017208,2,20,1,120,60,1,120,120,1,60,120,CENTER
1513017208,0,3,1,60,120,2,60,120,1,120,120,BOTTOM
1513017208,1,19,2,120,60,1,60,120,1,120,120,BOTTOM
1513017208,0,8,1,60,120,2,120,60,2,60,120,CENTER
1513017208,2,22,1,60,120,2,60,120,2,120,60,CENTER
1513017208,1,34,2,120,60,2,120,120,2,60,120,CENTER
1513017208,2,7,2,60,120,2,120,120,1,120,120,BOTTOM
1513017208,1,29,2,120,60,2,60,120,2,120,120,BOTTOM
1513017208,2,32,1,120,60,1,120,120,2,120,60,BOTTOM
1513017208,1,36,1,120,60,2,60,120,2,120,120,TOP
1513017208,2,2,2,120,60,1,120,120,2,120,120,BOTTOM
1513017208,1,1,1,60,120,1,120,60,2,120,60,CENTER
1513017208,2,35,1,60,120,1,120,120,2,120,120,BOTTOM
1513017208,0,33,1,120,120,1,60,120,2,120,120,BOTTOM
1513017208,1,21,1,60,120,1,120,60,2,120,60,CENTER
1513017208,0,13,1,120,60,2,120,120,2,60,120,CENTER
1513017208,1,6,1,120,120,1,120,60,1,60,120,TOP
1513017208,2,25,1,120,60,2,120,120,2,60,120,CENTER
1513017208,2,17,2,60,120,1,120,60,2,120,120,BOTTOM
1513017208,1,26,1,120,120,2,60,120,1,120,60,TOP
1513017208,0,23,1,60,120,2,120,120,1,120,120,CENTER
1513017356,1,35,1,60,120,2,60,120,2,120,120,TOP
1513017356,2,31,2,120,120,1,60,120,1,120,120,TOP
1513017356,2,34,2,120,60,1,120,60,2,60,120,BOTTOM
1513017356,1,8,1,60,120,2,120,120,2,120,60,TOP
1513017356,0,17,1,120,60,2,120,60,2,120,120,TOP
1513017356,2,11,2,120,60,1,120,60,1,120,120,TOP
1513017356,1,30,1,120,60,1,60,120,2,120,120,TOP
1513017356,1,3,2,120,120,1,120,120,2,60,120,CENTER
1513017356,1,28,2,60,120,2,120,60,1,120,60,BOTTOM
1513017356,2,16,2,120,120,1,120,60,2,60,120,TOP
1513017356,1,33,2,120,60,1,120,60,1,120,120,BOTTOM
1513017356,1,25,2,120,120,1,120,120,1,120,60,CENTER
1513017356,2,21,1,120,60,2,120,60,2,120,120,BOTTOM
1513017356,2,24,1,60,120,1,120,60,2,120,120,BOTTOM
1513017356,2,6,2,120,120,2,60,120,1,60,120,TOP
1513017356,1,10,2,120,60,2,120,120,2,60,120,TOP
1513017356,2,4,2,120,120,1,120,120,1,120,60,TOP
1513017356,1,20,2,120,60,1,120,120,2,60,120,CENTER
1513017356,2,1,1,60,120,2,120,120,2,120,60,CENTER
1513017356,2,19,2,120,120,1,120,120,2,60,120,TOP
1513017356,1,23,2,120,60,1,60,120,2,60,120,CENTER
1513017356,1,13,2,60,120,2,120,120,1,60,120,BOTTOM
1513017356,0,7,1,120,60,1,120,120,1,60,120,CENTER
1513017356,2,26,2,60,120,2,120,60,2,120,120,BOTTOM
1513017356,2,29,1,60,120,2,120,60,1,120,60,CENTER
1513017356,1,18,1,60,120,2,120,60,2,60,120,TOP
1513017356,2,36,1,120,120,2,120,120,1,120,60,CENTER
1513017356,0,32,1,120,120,2,120,60,1,120,60,BOTTOM
1513017356,2,9,2,120,60,1,120,120,2,120,120,BOTTOM
1513017356,0,12,2,120,60,1,60,120,1,120,120,CENTER
1513017356,1,5,1,120,120,1,120,60,2,60,120,TOP
1513017356,0,2,2,120,60,2,60,120,2,120,120,CENTER
1513017356,0,27,1,60,120,2,60,120,1,120,60,CENTER
1513017356,0,22,2,120,120,1,120,60,1,60,120,BOTTOM
1513017356,1,15,1,120,120,1,60,120,2,120,60,TOP
1513017356,2,14,2,120,60,2,120,120,1,120,60,CENTER
1513017932,2,3,1,120,120,1,120,60,2,60,120,BOTTOM
1513017932,2,5,1,120,120,2,120,60,1,60,120,CENTER
1513017932,0,26,1,120,120,2,120,120,1,60,120,CENTER
1513017932,2,25,1,120,60,2,120,60,2,120,120,BOTTOM
1513017932,1,4,1,120,60,1,60,120,1,120,120,CENTER
1513017932,2,13,1,120,60,2,120,60,2,60,120,BOTTOM
1513017932,2,8,2,120,60,1,120,60,2,120,120,TOP
1513017932,0,16,2,120,120,1,60,120,2,60,120,CENTER
1513017932,2,30,2,60,120,1,120,120,2,120,120,TOP
1513017932,1,22,2,120,120,1,120,60,2,120,60,CENTER
1513017932,0,11,2,120,60,1,120,120,2,60,120,CENTER
1513017932,1,24,1,60,120,1,120,60,2,120,60,CENTER
1513017932,0,36,2,60,120,1,60,120,1,120,120,TOP
1513017932,2,23,2,120,120,1,60,120,1,120,60,CENTER
1513017932,2,33,1,120,60,2,120,120,2,120,60,CENTER
1513017932,2,28,2,60,120,1,60,120,2,120,60,TOP
1513017932,2,10,1,120,60,2,120,120,2,60,120,CENTER
1513017932,1,17,1,120,120,2,120,60,2,120,120,TOP
1513017932,2,18,2,120,60,1,120,120,2,120,120,CENTER
1513017932,1,27,2,120,120,1,120,120,1,60,120,CENTER
1513017932,0,6,2,120,60,1,60,120,2,60,120,TOP
1513017932,0,21,1,60,120,1,120,120,2,60,120,CENTER
1513017932,2,15,2,120,120,1,120,60,1,120,120,TOP
1513017932,1,32,2,60,120,2,120,120,1,60,120,BOTTOM
1513017932,1,19,1,60,120,1,120,60,1,120,120,CENTER
1513017932,1,12,1,120,60,1,120,120,2,120,60,CENTER
1513017932,1,14,2,60,120,2,120,120,1,60,120,BOTTOM
1513017932,1,7,2,60,120,1,60,120,1,120,120,TOP
1513017932,1,34,2,120,120,2,120,60,1,60,120,BOTTOM
1513017932,1,29,2,120,60,1,120,120,1,120,60,CENTER
1513017932,1,2,1,60,120,1,120,60,2,60,120,CENTER
1513017932,1,9,1,60,120,1,120,120,2,120,60,CENTER
1513017932,2,20,1,120,120,2,120,60,2,60,120,BOTTOM
1513017932,0,31,2,120,60,2,120,120,1,120,120,CENTER
1513017932,2,35,1,60,120,2,120,60,1,120,120,TOP
1513017932,0,1,1,120,120,2,120,60,2,60,120,CENTER
1513018972,0,7,2,60,120,1,120,120,2,120,60,CENTER
1513018972,1,8,1,60,120,1,120,60,1,120,120,BOTTOM
1513018972,0,27,1,120,60,2,60,120,2,120,60,BOTTOM
1513018972,0,17,2,60,120,2,120,120,1,120,60,CENTER
1513018972,1,13,1,120,120,2,60,120,2,120,120,TOP
1513018972,2,31,2,120,120,2,120,60,1,120,120,TOP
1513018972,1,28,1,60,120,2,120,120,2,120,60,TOP
1513018972,2,36,1,120,60,2,120,60,1,120,120,CENTER
1513018972,1,20,2,120,60,2,120,120,1,120,60,BOTTOM
1513018972,2,1,1,60,120,1,120,60,2,60,120,BOTTOM
1513018972,2,6,1,60,120,2,120,120,1,120,60,CENTER
1513018972,2,34,1,120,60,1,120,120,2,120,120,BOTTOM
1513018972,2,11,2,120,120,1,120,60,2,60,120,TOP
1513018972,1,23,1,60,120,1,120,60,1,120,120,BOTTOM
1513018972,1,35,2,120,60,1,60,120,2,120,120,CENTER
1513018972,2,9,2,60,120,1,120,60,1,120,120,TOP
1513018972,2,19,1,120,60,2,120,60,1,60,120,CENTER
1513018972,1,15,2,120,60,1,120,120,1,120,60,CENTER
1513018972,0,32,2,120,60,2,120,120,2,60,120,CENTER
1513018972,0,2,2,120,60,2,120,120,2,60,120,CENTER
1513018972,1,25,2,120,60,1,120,60,1,120,120,CENTER
1513018972,2,16,2,120,120,2,120,60,1,120,60,TOP
1513018972,1,18,1,120,120,1,120,60,1,60,120,TOP
1513018972,1,33,2,60,120,2,120,120,1,120,60,BOTTOM
1513018972,1,3,2,120,60,1,120,120,2,60,120,CENTER
1513018972,1,5,1,120,120,2,120,120,1,60,120,TOP
1513018972,2,4,2,120,60,1,60,120,2,60,120,BOTTOM
1513018972,1,10,1,120,60,2,120,60,1,60,120,TOP
1513018972,2,24,1,120,60,2,120,60,1,120,120,TOP
1513018972,2,29,2,60,120,2,120,120,2,120,60,CENTER
1513018972,2,26,1,120,60,1,60,120,2,60,120,BOTTOM
1513018972,0,12,2,120,60,1,60,120,2,120,120,BOTTOM
1513018972,0,22,1,120,120,1,60,120,2,60,120,BOTTOM
1513018972,1,30,2,120,60,1,120,120,2,120,120,CENTER
1513018972,2,14,1,60,120,1,120,60,2,60,120,BOTTOM
1513018972,2,21,2,120,120,2,120,60,1,120,120,TOP
1513019358,2,15,2,60,120,2,120,60,1,120,60,CENTER
1513019358,2,23,2,60,120,1,120,120,1,60,120,TOP
1513019358,2,3,2,60,120,2,120,120,1,120,60,CENTER
1513019358,2,13,1,120,120,1,120,60,2,60,120,BOTTOM
1513019358,2,35,1,60,120,2,120,120,2,120,60,CENTER
1513019358,2,28,1,120,60,1,60,120,2,120,60,BOTTOM
1513019358,1,29,2,120,120,2,120,60,2,60,120,TOP
1513019358,0,1,1,120,120,2,120,120,2,120,60,TOP
1513019358,2,10,2,120,120,1,120,60,1,120,120,TOP
1513019358,0,11,1,120,120,2,120,60,1,120,60,TOP
1513019358,1,34,1,120,120,2,60,120,1,60,120,TOP
1513019358,2,5,2,120,60,1,120,60,1,60,120,BOTTOM
1513019358,1,14,1,120,60,2,60,120,1,120,120,TOP
1513019358,1,32,2,120,120,1,120,60,2,60,120,CENTER
1513019358,0,36,2,120,60,2,120,120,1,120,60,CENTER
1513019358,0,26,1,60,120,2,120,60,1,120,120,TOP
1513019358,2,25,1,60,120,2,60,120,2,120,60,TOP
1513019358,2,20,2,60,120,1,120,60,2,120,120,BOTTOM
1513019358,0,16,2,60,120,2,120,60,2,120,120,CENTER
1513019358,1,4,1,60,120,2,120,60,1,120,120,TOP
1513019358,0,31,2,60,120,2,120,60,1,120,120,TOP
1513019358,2,18,2,60,120,1,120,120,1,60,120,CENTER
1513019358,2,8,1,120,60,1,120,120,2,120,60,BOTTOM
1513019358,1,7,2,120,60,2,120,120,2,60,120,CENTER
1513019358,1,19,2,60,120,1,120,60,1,60,120,CENTER
1513019358,2,30,1,60,120,1,120,120,2,120,120,CENTER
1513019358,1,17,1,120,120,1,60,120,2,120,120,TOP
1513019358,1,2,1,120,60,2,120,60,1,60,120,TOP
1513019358,2,33,2,120,120,1,60,120,1,120,120,TOP
1513019358,1,24,2,60,120,1,120,120,1,120,60,CENTER
1513019358,1,22,1,60,120,2,120,60,2,120,120,TOP
1513019358,1,12,1,120,60,2,120,120,2,120,60,TOP
1513019358,1,9,1,60,120,2,120,60,2,120,120,TOP
1513019358,0,6,2,60,120,2,120,120,1,60,120,CENTER
1513019358,0,21,2,120,60,1,120,60,1,120,120,BOTTOM
1513019358,1,27,2,120,60,1,120,120,2,120,120,CENTER
1513019785,0,14,2,60,120,1,60,120,1,120,120,BOTTOM
1513019785,2,16,1,120,120,2,120,60,2,60,120,CENTER
1513019785,1,25,2,120,120,1,120,60,2,120,60,TOP
1513019785,1,27,1,120,60,1,60,120,1,120,120,CENTER
1513019785,1,22,2,120,60,1,120,120,2,120,120,CENTER
1513019785,0,9,1,60,120,2,120,60,1,120,120,BOTTOM
1513019785,1,7,2,60,120,1,60,120,2,120,120,BOTTOM
1513019785,2,28,2,60,120,1,60,120,2,120,60,BOTTOM
1513019785,2,8,2,60,120,1,60,120,2,120,60,BOTTOM
1513019785,2,36,2,120,60,1,120,120,1,60,120,CENTER
1513019785,0,34,2,120,60,1,60,120,1,120,60,TOP
1513019785,0,19,2,60,120,1,120,120,2,120,120,CENTER
1513019785,0,4,2,120,60,1,120,60,1,120,120,TOP
1513019785,1,32,2,120,60,1,60,120,2,120,120,TOP
1513019785,0,24,2,120,120,2,60,120,1,60,120,TOP
1513019785,1,17,2,120,120,2,60,120,1,120,120,TOP
1513019785,2,13,1,120,60,2,120,120,2,120,60,CENTER
1513019785,1,2,2,60,120,1,60,120,2,120,60,BOTTOM
1513019785,2,23,1,120,60,1,120,120,2,60,120,BOTTOM
1513019785,2,18,1,120,120,2,60,120,2,120,120,BOTTOM
1513019785,2,31,2,120,120,2,60,120,1,120,120,TOP
1513019785,2,6,1,60,120,1,120,60,2,60,120,CENTER
1513019785,1,12,2,60,120,2,120,60,1,60,120,CENTER
1513019785,1,10,1,60,120,1,120,60,2,120,120,CENTER
1513019785,2,21,2,120,60,1,60,120,1,120,120,BOTTOM
1513019785,2,33,2,120,60,1,60,120,2,60,120,CENTER
1513019785,1,20,2,120,120,2,60,120,1,120,120,TOP
1513019785,1,35,2,60,120,1,60,120,1,120,60,BOTTOM
1513019785,2,11,2,60,120,1,60,120,2,120,60,TOP
1513019785,2,1,1,60,120,2,120,60,1,120,60,CENTER
1513019785,1,15,2,120,60,1,120,60,1,60,120,BOTTOM
1513019785,0,29,1,120,120,2,60,120,1,120,60,TOP
1513019785,2,3,2,120,120,1,120,120,1,60,120,CENTER
1513019785,1,30,1,60,120,2,120,120,1,120,120,CENTER
1513019785,2,26,2,120,60,2,120,120,1,120,60,CENTER
1513019785,1,5,2,60,120,1,120,120,2,120,120,BOTTOM
1513020287,2,14,1,60,120,1,120,120,2,120,60,BOTTOM
1513020287,2,9,1,120,120,2,120,120,2,60,120,CENTER
1513020287,2,22,1,120,60,2,60,120,1,120,120,CENTER
1513020287,2,19,1,60,120,2,120,60,1,120,60,BOTTOM
1513020287,2,17,1,120,60,1,120,120,1,60,120,CENTER
1513020287,1,26,2,120,60,2,60,120,1,120,60,CENTER
1513020287,1,11,2,60,120,2,120,60,1,120,60,TOP
1513020287,1,6,2,120,60,2,60,120,1,60,120,TOP
1513020287,1,28,2,120,120,1,120,120,1,60,120,CENTER
1513020287,0,35,1,60,120,2,120,120,1,120,120,BOTTOM
1513020287,1,13,2,60,120,2,120,120,1,60,120,CENTER
1513020287,1,23,1,120,60,2,120,60,2,120,120,TOP
1513020287,0,15,2,120,120,1,60,120,1,120,120,BOTTOM
1513020287,1,16,1,120,120,2,60,120,2,120,120,TOP
1513020287,2,34,2,60,120,2,120,120,1,120,60,BOTTOM
1513020287,0,10,2,120,120,1,60,120,1,120,120,TOP
1513020287,1,1,2,60,120,1,120,120,1,120,60,CENTER
